semester,skema,title,link,stream_link
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_6m2aim2j/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_6m2aim2j/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_hn348jkm/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_hn348jkm/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_wvvnuy85/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_wvvnuy85/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_oh0nlket/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_oh0nlket/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_6tped5vu/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_6tped5vu/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_6cbkwnbm/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_6cbkwnbm/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 1,https://video.dtu.dk/media/Komplekse+tal+Del+1/0_qgnjm203/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_qgnjm203/format/url/protocol/https
E15/F16,Skema C,Komplekse tal Del 2,https://video.dtu.dk/media/Komplekse+tal+Del+2/0_dplitjp3/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_dplitjp3/format/url/protocol/https
E15/F16,Skema C,Lineære ligninger Del 1,https://video.dtu.dk/media/Line%C3%A6re+ligninger+Del+1/0_0s7b4cf8/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_0s7b4cf8/format/url/protocol/https
E15/F16,Skema C,Lineære ligninger Del 2,https://video.dtu.dk/media/Line%C3%A6re+ligninger+Del+2/0_4rf5a4uz/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_4rf5a4uz/format/url/protocol/https
E15/F16,Skema C,Matrix algebra Del 1,https://video.dtu.dk/media/Matrix+algebra+Del+1/0_0vqeh9j0/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_0vqeh9j0/format/url/protocol/https
E15/F16,Skema C,Matrix algebra Del 2,https://video.dtu.dk/media/Matrix+algebra+Del+2/0_v4co7ezy/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_v4co7ezy/format/url/protocol/https
E15/F16,Skema C,Kvadratiske matricer Del 1,https://video.dtu.dk/media/Kvadratiske+matricer++Del+1/0_lm6yuiqh/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_lm6yuiqh/format/url/protocol/https
E15/F16,Skema C,Kvadratiske matricer Del 2,https://video.dtu.dk/media/Kvadratiske+matricer++Del+2/0_coesxeya/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_coesxeya/format/url/protocol/https
E15/F16,Skema C,Geom. vektorer Del 1,https://video.dtu.dk/media/Geom.+vektorer+Del+1/0_nbnsxy8t/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_nbnsxy8t/format/url/protocol/https
E15/F16,Skema C,Geom. vektorer Del 2,https://video.dtu.dk/media/Geom.+vektorer+Del+2/0_nb2rjkns/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_nb2rjkns/format/url/protocol/https
E15/F16,Skema C,Vektorrum Del 1,https://video.dtu.dk/media/Vektorrum+Del+1/0_2xdw4ikl/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_2xdw4ikl/format/url/protocol/https
E15/F16,Skema C,Vektorrum Del 2,https://video.dtu.dk/media/Vektorrum+Del+2/0_v3lx2fkr/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_v3lx2fkr/format/url/protocol/https
E15/F16,Skema C,Lineær afbildning Del 1,https://video.dtu.dk/media/Line%C3%A6r+afbildning+Del+1/0_z9va8zox/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_z9va8zox/format/url/protocol/https
E15/F16,Skema C,Lineær afbildning Del 2,https://video.dtu.dk/media/Line%C3%A6r+afbildning+Del+2/0_rrkmnl0j/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_rrkmnl0j/format/url/protocol/https
E15/F16,Skema C,Basisskifte Del 1,https://video.dtu.dk/media/Basisskifte+Del+1/0_zxt50648/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zxt50648/format/url/protocol/https
E15/F16,Skema C,Basisskifte Del 2,https://video.dtu.dk/media/Basisskifte+Del+2/0_e9ua0u4j/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_e9ua0u4j/format/url/protocol/https
E15/F16,Skema C,Funktionsrum Del 1,https://video.dtu.dk/media/Funktionsrum+Del+1/0_im0bpsog/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_im0bpsog/format/url/protocol/https
E15/F16,Skema C,Funktionsrum Del 2,https://video.dtu.dk/media/Funktionsrum+Del+2/0_b5dern3q/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_b5dern3q/format/url/protocol/https
E15/F16,Skema C,Egenværdier Del 1,https://video.dtu.dk/media/Egenv%C3%A6rdier+Del+1/0_0hdono5z/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_0hdono5z/format/url/protocol/https
E15/F16,Skema C,Egenværdier Del 2,https://video.dtu.dk/media/Egenv%C3%A6rdier+Del+2/0_p4zf87xh/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_p4zf87xh/format/url/protocol/https
E15/F16,Skema C,Diagonalisering Del 1,https://video.dtu.dk/media/Diagonalisering+Del+1/0_veuii4j5/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_veuii4j5/format/url/protocol/https
E15/F16,Skema C,Diagonalisering Del 2,https://video.dtu.dk/media/Diagonalisering+Del+2/0_rvqa3bch/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_rvqa3bch/format/url/protocol/https
E15/F16,Skema C,1. ord. diff-ligninger Del 1,https://video.dtu.dk/media/1.+ord.+diff-ligninger+Del+1/0_dur65k1x/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_dur65k1x/format/url/protocol/https
E15/F16,Skema C,1. ord. diff-ligninger Del 2,https://video.dtu.dk/media/1.+ord.+diff-ligninger+Del+2/0_ybucoqf3/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ybucoqf3/format/url/protocol/https
E15/F16,Skema C,2. ord. diff-ligninger Del 1,https://video.dtu.dk/media/2.+ord.+diff-ligninger+Del+1/0_ncqq14v7/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ncqq14v7/format/url/protocol/https
E15/F16,Skema C,2. ord. diff-ligninger Del 2,https://video.dtu.dk/media/2.+ord.+diff-ligninger+Del+2/0_eerrq20q/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_eerrq20q/format/url/protocol/https
E15/F16,Skema C,System af diff-ligninger Del 1,https://video.dtu.dk/media/System+af+diff-ligninger+Del+1/0_ix6z799t/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ix6z799t/format/url/protocol/https
E15/F16,Skema C,System af diff-ligninger Del 2,https://video.dtu.dk/media/System+af+diff-ligninger+Del+2/0_g4zkrfg4/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_g4zkrfg4/format/url/protocol/https
E15/F16,Skema C,Repetition Del 1,https://video.dtu.dk/media/Repetition+Del+1/0_55apztup/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_55apztup/format/url/protocol/https
E15/F16,Skema C,Repetition Del 2,https://video.dtu.dk/media/Repetition+Del+2/0_xypjaq7v/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_xypjaq7v/format/url/protocol/https
E15/F16,Skema C,Taylor 1 variable Del 1,https://video.dtu.dk/media/Taylor+1+variable+Del+1/0_3195wtuh/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_3195wtuh/format/url/protocol/https
E15/F16,Skema C,Taylor 1 variable Del 2,https://video.dtu.dk/media/Taylor+1+variable+Del+2/0_7k50yic0/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7k50yic0/format/url/protocol/https
E15/F16,Skema C,Funktioner 2 variable Del 1,https://video.dtu.dk/media/Funktioner+2+variable+Del+1/0_z3qz278j/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_z3qz278j/format/url/protocol/https
E15/F16,Skema C,Funktioner 2 variable Del 2,https://video.dtu.dk/media/Funktioner+2+variable+Del+2/0_5b7aux37/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_5b7aux37/format/url/protocol/https
E15/F16,Skema C,Gradienter Del 1,https://video.dtu.dk/media/Gradienter+Del+1/0_7d76b21e/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7d76b21e/format/url/protocol/https
E15/F16,Skema C,Gradienter Del 2,https://video.dtu.dk/media/Gradienter+Del+2/0_13d3zpqe/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_13d3zpqe/format/url/protocol/https
E15/F16,Skema C,Værdimængde Del 1,https://video.dtu.dk/media/V%C3%A6rdim%C3%A6ngde+Del+1/0_po74cxr7/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_po74cxr7/format/url/protocol/https
E15/F16,Skema C,Værdimængde Del 2,https://video.dtu.dk/media/V%C3%A6rdim%C3%A6ngde+Del+2/0_wed7ubj3/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_wed7ubj3/format/url/protocol/https
E15/F16,Skema C,Symmetriske matricer Del 1 (Forelæsning fra 2015),https://video.dtu.dk/media/Symmetriske+matricer+Del+1+%28Forel%C3%A6sning+fra+2015%29/0_hj6is5yd/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_hj6is5yd/format/url/protocol/https
E15/F16,Skema C,Symmetriske matricer Del 2 (Forelæsning fra 2015),https://video.dtu.dk/media/Symmetriske+matricer+Del+2+%28Forel%C3%A6sning+fra+2015%29/0_xr2owlcl/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_xr2owlcl/format/url/protocol/https
E15/F16,Skema C,Keglesnit Del 1,https://video.dtu.dk/media/Keglesnit+Del+1/0_ngk4v8ff/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ngk4v8ff/format/url/protocol/https
E15/F16,Skema C,Keglesnit Del 2,https://video.dtu.dk/media/Keglesnit+Del+2/0_iynx0frx/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_iynx0frx/format/url/protocol/https
E15/F16,Skema C,Taylor 2 variable Del 1,https://video.dtu.dk/media/Taylor+2+variable+Del+1/0_461kxqku/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_461kxqku/format/url/protocol/https
E15/F16,Skema C,Taylor 2 variable Del 2,https://video.dtu.dk/media/Taylor+2+variable+Del+2/0_ealun069/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ealun069/format/url/protocol/https
E15/F16,Skema C,Riemann integraler Del 1,https://video.dtu.dk/media/Riemann+integraler+Del+1/0_ufz2j7pc/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ufz2j7pc/format/url/protocol/https
E15/F16,Skema C,Riemann integraler Del 2,https://video.dtu.dk/media/Riemann+integraler+Del+2/0_fnci0wsv/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_fnci0wsv/format/url/protocol/https
E15/F16,Skema C,Planintegraler Del 1,https://video.dtu.dk/media/Planintegraler+Del+1/0_ch27p11d/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ch27p11d/format/url/protocol/https
E15/F16,Skema C,Planintegraler Del 2,https://video.dtu.dk/media/Planintegraler+Del+2/0_apf3vco7/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_apf3vco7/format/url/protocol/https
E15/F16,Skema C,Flader/Fladeintegraler Del 2,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+2/0_gbl85zrw/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_gbl85zrw/format/url/protocol/https
E15/F16,Skema C,Flader/Fladeintegraler Del 1,https://video.dtu.dk/media/Flader+Fladeintegraler+Del+1/0_4tge9b4w/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_4tge9b4w/format/url/protocol/https
E15/F16,Skema C,Rumintegraler Del 1,https://video.dtu.dk/media/Rumintegraler+Del+1/0_t6gik590/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_t6gik590/format/url/protocol/https
E15/F16,Skema C,Rumintegraler Del 2,https://video.dtu.dk/media/Rumintegraler+Del+2/0_fmo22i2x/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_fmo22i2x/format/url/protocol/https
E15/F16,Skema C,Vektorfelter Del 1,https://video.dtu.dk/media/Vektorfelter+Del+1/0_ir5ts6at/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ir5ts6at/format/url/protocol/https
E15/F16,Skema C,Vektorfelter Del 2,https://video.dtu.dk/media/Vektorfelter+Del+2/0_k4je57mf/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_k4je57mf/format/url/protocol/https
E15/F16,Skema C,Tangentielt kurveintegral Del 1,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+1/0_rlrqf6gi/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_rlrqf6gi/format/url/protocol/https
E15/F16,Skema C,Tangentielt kurveintegral Del 2,https://video.dtu.dk/media/Tangentielt+kurveintegral+Del+2/0_42zn39kd/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_42zn39kd/format/url/protocol/https
E15/F16,Skema C,Flux Del 1,https://video.dtu.dk/media/Flux+Del+1/0_wo1ktdiy/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_wo1ktdiy/format/url/protocol/https
E15/F16,Skema C,Flux Del 2,https://video.dtu.dk/media/Flux+Del+2/0_ichel4l8/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ichel4l8/format/url/protocol/https
E15/F16,Skema C,Gauss Del 1,https://video.dtu.dk/media/Gauss+Del+1/0_p1io4qy6/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_p1io4qy6/format/url/protocol/https
E15/F16,Skema C,Gauss Del 2,https://video.dtu.dk/media/Gauss+Del+2/0_62yme9je/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_62yme9je/format/url/protocol/https
E15/F16,Skema C,Stokes Del 1,https://video.dtu.dk/media/Stokes+Del+1/0_yeou4fqs/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_yeou4fqs/format/url/protocol/https
E15/F16,Skema C,Stokes Del 2,https://video.dtu.dk/media/Stokes+Del+2/0_2ui16nod/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_2ui16nod/format/url/protocol/https
E15/F16,Skema C,Repetition Del 1,https://video.dtu.dk/media/Repetition+Del+1/0_ub3mmrhu/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_ub3mmrhu/format/url/protocol/https
E15/F16,Skema C,Repetition Del 2,https://video.dtu.dk/media/Repetition+Del+2/0_eqb2f1x1/185147,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_eqb2f1x1/format/url/protocol/https
E16/F17,Skema B,Komplekse tal 1,https://video.dtu.dk/media/Komplekse+tal+1/0_d6wb36hu/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_d6wb36hu/format/url/protocol/https
E16/F17,Skema B,Komplekse tal 2,https://video.dtu.dk/media/Komplekse+tal+2/0_qagwel06/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_qagwel06/format/url/protocol/https
E16/F17,Skema B,Komplekse tal 3,https://video.dtu.dk/media/Komplekse+tal+3/0_k661u83i/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_k661u83i/format/url/protocol/https
E16/F17,Skema B,Polære Koordinater og Eksponentiel Form Del 1,https://video.dtu.dk/media/Pol%C3%A6re+Koordinater+og+Eksponentiel+Form+Del+1/0_n2l6r3cf/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_n2l6r3cf/format/url/protocol/https
E16/F17,Skema B,Polære Koordinater og Eksponentiel Form Del 2,https://video.dtu.dk/media/Pol%C3%A6re+Koordinater+og+Eksponentiel+Form+Del+2/0_vglofsgt/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_vglofsgt/format/url/protocol/https
E16/F17,Skema B,Komplekse tal,https://video.dtu.dk/media/Komplekse+tal/0_1ipo1kit/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_1ipo1kit/format/url/protocol/https
E16/F17,Skema B,Polynomier Del 1,https://video.dtu.dk/media/Polynomier+Del+1/0_zish5xog/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zish5xog/format/url/protocol/https
E16/F17,Skema B,Polynomier Del 2,https://video.dtu.dk/media/Polynomier+Del+2/0_kzb683so/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_kzb683so/format/url/protocol/https
E16/F17,Skema B,Differentiabilitet,https://video.dtu.dk/media/Differentiabilitet/0_affzm1h3/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_affzm1h3/format/url/protocol/https
E16/F17,Skema B,Taylors Formler Del 1,https://video.dtu.dk/media/Taylors+Formler+Del+1/0_mxv78tip/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_mxv78tip/format/url/protocol/https
E16/F17,Skema B,Taylors Formler Del 2,https://video.dtu.dk/media/Taylors+Formler+Del+2/0_g7ty3ixy/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_g7ty3ixy/format/url/protocol/https
E16/F17,Skema B,Lineære ligningssystemer og matrixregning Del 1,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+og+matrixregning+Del+1/0_rsbgau7r/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_rsbgau7r/format/url/protocol/https
E16/F17,Skema B,Lineære ligningssystemer og matrixregning Del 2,https://video.dtu.dk/media/Line%C3%A6re+ligningssystemer+og+matrixregning+Del+2/0_5avolj7x/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_5avolj7x/format/url/protocol/https
E16/F17,Skema B,Struktursætningen og Invers matrix,https://video.dtu.dk/media/Strukturs%C3%A6tningen+og+Invers+matrix/0_gpf7osnh/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_gpf7osnh/format/url/protocol/https
E16/F17,Skema B,Determinanter og Vektor-Geometri Del 2,https://video.dtu.dk/media/Determinanter+og+Vektor-Geometri+Del+2/0_rik08c8r/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_rik08c8r/format/url/protocol/https
E16/F17,Skema B,Vektorrum Del 1,https://video.dtu.dk/media/Vektorrum+Del+1/0_m8ay4a8x/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_m8ay4a8x/format/url/protocol/https
E16/F17,Skema B,Vektorrum Del 2,https://video.dtu.dk/media/Vektorrum+Del+2/0_gqd3nj9y/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_gqd3nj9y/format/url/protocol/https
E16/F17,Skema B,Lineære Afbildninger Del 1,https://video.dtu.dk/media/Line%C3%A6re+Afbildninger+Del+1/0_0cz8bdjw/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_0cz8bdjw/format/url/protocol/https
E16/F17,Skema B,Lineære Afbildninger Del 2,https://video.dtu.dk/media/Line%C3%A6re+Afbildninger+Del+2/0_w9mi2aby/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_w9mi2aby/format/url/protocol/https
E16/F17,Skema B,Afbildningsmatricer og basisskifte,https://video.dtu.dk/media/Afbildningsmatricer+og+basisskifte/0_9hckok4y/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_9hckok4y/format/url/protocol/https
E16/F17,Skema B,Lineære 1.ordens Differentialligninger Del 1 REUPLOAD,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+Differentialligninger+Del+1+REUPLOAD/0_3h5pnm8m/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_3h5pnm8m/format/url/protocol/https
E16/F17,Skema B,Lineære 1.ordens Differentialligninger Del 2 REUPLOAD,https://video.dtu.dk/media/Line%C3%A6re+1.ordens+Differentialligninger+Del+2+REUPLOAD/0_lst45xas/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_lst45xas/format/url/protocol/https
E16/F17,Skema B,Egenværdier og Egenvektorer del 1,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+del+1/0_bcgze6bu/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_bcgze6bu/format/url/protocol/https
E16/F17,Skema B,Egenværdier og Egenvektorer del 2,https://video.dtu.dk/media/Egenv%C3%A6rdier+og+Egenvektorer+del+2/0_06ol2xl4/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_06ol2xl4/format/url/protocol/https
E16/F17,Skema B,Similære matricer. Diagonalisering ved similartransformation.,https://video.dtu.dk/media/Simil%C3%A6re+matricer.+Diagonalisering+ved+similartransformation./0_e4gkebhw/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_e4gkebhw/format/url/protocol/https
E16/F17,Skema B,Symmetriske Matricer Del 1,https://video.dtu.dk/media/Symmetriske+Matricer+Del+1/0_oobq5xg8/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_oobq5xg8/format/url/protocol/https
E16/F17,Skema B,Symmetriske Matricer Del 2,https://video.dtu.dk/media/Symmetriske+Matricer+Del+2/0_y22xcusn/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_y22xcusn/format/url/protocol/https
E16/F17,Skema B,Positiv ortogonal matrix,https://video.dtu.dk/media/Positiv+ortogonal+matrix/0_at7s9yo9/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_at7s9yo9/format/url/protocol/https
E16/F17,Skema B,Positiv ortogonal matrix,https://video.dtu.dk/media/Positiv+ortogonal+matrix/0_n5vudpav/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_n5vudpav/format/url/protocol/https
E16/F17,Skema B,Differentialligningssystemer Del 1,https://video.dtu.dk/media/Differentialligningssystemer+Del+1/0_7sjf14fe/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7sjf14fe/format/url/protocol/https
E16/F17,Skema B,Differentialligningssystemer Del 2,https://video.dtu.dk/media/Differentialligningssystemer+Del+2/0_espankk1/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_espankk1/format/url/protocol/https
E16/F17,Skema B,2.ordens Differentialligninger,https://video.dtu.dk/media/2.ordens+Differentialligninger/0_dj77chm4/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_dj77chm4/format/url/protocol/https
E16/F17,Skema B,Eksamens gennemgang del 1,https://video.dtu.dk/media/Eksamens+gennemgang+del+1/0_mq33b6hd/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_mq33b6hd/format/url/protocol/https
E16/F17,Skema B,Eksamens gennemgang del 2,https://video.dtu.dk/media/Eksamens+gennemgang+del+2/0_m5s5wqfw/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_m5s5wqfw/format/url/protocol/https
E16/F17,Skema B,Funktioner af 2 Variable Del 1,https://video.dtu.dk/media/Funktioner+af+2+Variable+Del+1/0_zc458rgi/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_zc458rgi/format/url/protocol/https
E16/F17,Skema B,Funktioner af 2 Variable Del 2,https://video.dtu.dk/media/Funktioner+af+2+Variable+Del+2/0_7sh0po5n/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_7sh0po5n/format/url/protocol/https
E16/F17,Skema B,Funktioner af 2 Variable (Fortsat),https://video.dtu.dk/media/Funktioner+af+2+Variable+%28Fortsat%29/0_fs78l1lc/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_fs78l1lc/format/url/protocol/https
E16/F17,Skema B,Taylors Formler for Flere Variable Del 1,https://video.dtu.dk/media/Taylors+Formler+for+Flere+Variable+Del+1/0_2n7vnahj/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_2n7vnahj/format/url/protocol/https
E16/F17,Skema B,Taylors Formler for Flere Variable Del 2,https://video.dtu.dk/media/Taylors+Formler+for+Flere+Variable+Del+2/0_258qsmi4/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_258qsmi4/format/url/protocol/https
E16/F17,Skema B,Keglesnit,https://video.dtu.dk/media/Keglesnit/0_3hhfqfme/185142,https://dchsou11xk84p.cloudfront.net/p/201/sp/20100/playManifest/entryId/0_3hhfqfme/format/url/protocol/https
