semester,skema,title,link
E18/F19,Skema B,Determinanter og vektor-geometri del 2,https://video.dtu.dk/media/Determinanter+og+vektor-geometri+del+2/0_i8239q3r/218754
E18/F19,Skema B,"Uge 6, Lille Dag: Geometri i planen og rummet",https://video.dtu.dk/media/Uge+6%2C+Lille+DagA+Geometri+i+planen+og+rummet/0_o7plvss9/218754
E18/F19,Skema B,Vektorrum Del 1,https://video.dtu.dk/media/Vektorrum+Del+1/0_pzaldtm2/218754
E18/F19,Skema B,Vektorrum Del 2,https://video.dtu.dk/media/Vektorrum+Del+2/0_ap97d8sc/218754
E18/F19,Skema B,LineÃ¦re afbildninger del 1,https://video.dtu.dk/media/Line%C3%83%C2%A6re+afbildninger+del+1/0_w7klsed4/218754
E18/F19,Skema B,LineÃ¦re afbildninger del 2,https://video.dtu.dk/media/Line%C3%83%C2%A6re+afbildninger+del+2/0_so4u6f5b/218754
E18/F19,Skema B,"Uge 8, Lille Dag: Afbildningsmatricer og basisskifte",https://video.dtu.dk/media/Uge+8%2C+Lille+DagA+Afbildningsmatricer+og+basisskifte/0_v2urlnt9/218754
E18/F19,Skema B,LineÃ¦re 1.ordens differentialligninger del 1,https://video.dtu.dk/media/Line%C3%83%C2%A6re+1.ordens+differentialligninger+del+1/0_uk166wku/218754
E18/F19,Skema B,LineÃ¦re 1.ordens differentialligninger del 2,https://video.dtu.dk/media/Line%C3%83%C2%A6re+1.ordens+differentialligninger+del+2/0_kqi256a4/218754
E18/F19,Skema B,EgenvÃ¦rdier og Egenvektorer del 1,https://video.dtu.dk/media/Egenv%C3%83%C2%A6rdier+og+Egenvektorer+del+1/0_qdf2fvp2/218754
E18/F19,Skema B,EgenvÃ¦rdier og Egenvektorer del 2,https://video.dtu.dk/media/Egenv%C3%83%C2%A6rdier+og+Egenvektorer+del+2/0_omoznc2p/218754
E18/F19,Skema B,"Uge 10, Lille Dag: Diagonalisering ved similartransformation",https://video.dtu.dk/media/Uge+10%2C+Lille+DagA+Diagonalisering+ved+similartransformation/0_acqi932m/218754
E18/F19,Skema B,Symmetriske matricer del 1,https://video.dtu.dk/media/Symmetriske+matricer+del+1/0_o1f42cig/218754
E18/F19,Skema B,Symmetriske matricer del 2,https://video.dtu.dk/media/Symmetriske+matricer+del+2/0_5328z9qt/218754
E18/F19,Skema B,"Uge 11, Lille Dag: Diagonalisering ved ortogonal substition",https://video.dtu.dk/media/Uge+11%2C+Lille+DagA+Diagonalisering+ved+ortogonal+substition/0_s7x3w2gh/218754
E18/F19,Skema B,Differentialligningssystemer del 2,https://video.dtu.dk/media/Differentialligningssystemer+del+2/0_73opgwpa/218754
E18/F19,Skema B,Differentialligningssystemer del 1,https://video.dtu.dk/media/Differentialligningssystemer+del+1/0_0awr6vwy/218754
E18/F19,Skema B,Andenordens differentialligninger del 1,https://video.dtu.dk/media/Andenordens+differentialligninger+del+1/0_rsg9xdws/218754
E18/F19,Skema B,"Uge 13, Lille Dag: 2016 Repetition",https://video.dtu.dk/media/Uge+13%2C+Lille+DagA+2016+Repetition/0_sjf2yzs0/218754
E18/F19,Skema B,"Uge 1, Lille Dag: Mere om funktioner af to variable",https://video.dtu.dk/media/Uge+1%2C+Lille+DagA+Mere+om+funktioner+af+to+variable/0_0c7wcwij/218754
E19/F20,Skema B,"Uge 3, Store Dag: Ekstremumsundersøgelser Part 2",https://video.dtu.dk/media/Uge+3%2C+Store+DagA+Ekstremumsunders%C3%B8gelser+Part+2/0_2wnzdrx6/241155
E19/F20,Skema B,"Uge 3, Store Dag: Ekstremumsundersøgelser part 1",https://video.dtu.dk/media/Uge+3%2C+Store+DagA+Ekstremumsunders%C3%B8gelser+part+1/0_rpz8h8w1/241155
E19/F20,Skema B,"Uge 8, Store Dag: Flux og Gauss’ divergenssætning Del 2",https://video.dtu.dk/media/Uge+8%2C+Store+DagA+Flux+og+Gauss%E2%80%99+divergenss%C3%A6tning+Del+2/0_zpwgjfh4/241155
E19/F20,Skema B,"Uge 8, Store Dag: Flux og Gauss’ divergenssætning Del 1",https://video.dtu.dk/media/Uge+8%2C+Store+DagA+Flux+og+Gauss%E2%80%99+divergenss%C3%A6tning+Del+1/0_wkvert3e/241155
E19/F20,Skema B,"Uge 7, Lille Dag: Mere om gradientvektorfelter",https://video.dtu.dk/media/Uge+7%2C+Lille+DagA+Mere+om+gradientvektorfelter/0_we6o3vpn/241155
E19/F20,Skema B,"Uge 7, Store Dag: Vektorfelter Del 2",https://video.dtu.dk/media/Uge+7%2C+Store+DagA+Vektorfelter+Del+2/0_7r9m42ey/241155
E19/F20,Skema B,"Uge 7, Store Dag: Vektorfelter Del 1",https://video.dtu.dk/media/Uge+7%2C+Store+DagA+Vektorfelter+Del+1/0_n4419v7q/241155
E19/F20,Skema B,"Uge 6, Store Dag – Rumintegraler Del 2",https://video.dtu.dk/media/Uge+6%2C+Store+Dag+%E2%80%93+Rumintegraler+Del+2/0_2mc5fvw1/241155
E19/F20,Skema B,"Uge 6, Store Dag – Rumintegraler Del 1",https://video.dtu.dk/media/Uge+6%2C+Store+Dag+%E2%80%93+Rumintegraler+Del+1/0_yyn8yfq9/241155
E19/F20,Skema B,"Uge 5, Lille Dag: Særlige flader i rummet",https://video.dtu.dk/media/Uge+5%2C+Lille+DagA+S%C3%A6rlige+flader+i+rummet/0_mmlavfgr/241155
E19/F20,Skema B,"Uge 5, Store Dag – Planintegraler del 2",https://video.dtu.dk/media/Uge+5%2C+Store+Dag+%E2%80%93+Planintegraler+del+2/0_cih2pm3f/241155
E19/F20,Skema B,"Uge 5, Store Dag – Planintegraler del 1",https://video.dtu.dk/media/Uge+5%2C+Store+Dag+%E2%80%93+Planintegraler+del+1/0_l078iura/241155
E19/F20,Skema B,"Uge 4, Lille Dag: Integrationsteknik",https://video.dtu.dk/media/Uge+4%2C+Lille+DagA+Integrationsteknik/0_zehvurmy/241155
E19/F20,Skema B,"Uge 4, Lille Dag: Integrationsteknik",https://video.dtu.dk/media/Uge+4%2C+Lille+DagA+Integrationsteknik/0_sa93kjmf/241155
E19/F20,Skema B,"Uge 4, Store Dag - Riemann-integralet del 2",https://video.dtu.dk/media/Uge+4%2C+Store+Dag+-+Riemann-integralet+del+2/0_zscgnmbu/241155
E19/F20,Skema B,"Uge 4, Store Dag - Riemann-integralet del 1",https://video.dtu.dk/media/Uge+4%2C+Store+Dag+-+Riemann-integralet+del+1/0_n1gd52gn/241155
E19/F20,Skema B,"Uge 2, Lille Dag: Keglesnit",https://video.dtu.dk/media/Uge+2%2C+Lille+DagA+Keglesnit/0_cyyzl7ph/241155
E19/F20,Skema B,"Uge 2, Store Dag: Taylors formler i to variable Del 2",https://video.dtu.dk/media/Uge+2%2C+Store+DagA+Taylors+formler+i+to+variable+Del+2/0_j0zeoj2u/241155
E19/F20,Skema B,"Uge 2, Store Dag: Taylors formler i to variable Del 1",https://video.dtu.dk/media/Uge+2%2C+Store+DagA+Taylors+formler+i+to+variable+Del+1/0_nusqqx7z/241155
E19/F20,Skema B,Uge 1 - Store Dag: Funktioner af to variable Del 2,https://video.dtu.dk/media/Uge+1+-+Store+DagA+Funktioner+af+to+variable+Del+2/0_5t0oijg3/241155
E19/F20,Skema B,"Uge 1, Store Dag: Funktioner af to variable Del 1",https://video.dtu.dk/media/Uge+1%2C+Store+DagA+Funktioner+af+to+variable+Del+1/0_g0oqo62e/241155
E19/F20,Skema B,"Uge 1, Lille Dag: Mere om funktioner af to variable",https://video.dtu.dk/media/Uge+1%2C+Lille+DagA+Mere+om+funktioner+af+to+variable/0_oysu93cn/241155
E19/F20,Skema B,Funktioner af to variable,https://video.dtu.dk/media/Funktioner+af+to+variable/0_rb50fmqs/241155
E19/F20,Skema B,Uge 13 Lilledag Repetition,https://video.dtu.dk/media/Uge+13+Lilledag+Repetition/0_h3ktdh7z/241155
E19/F20,Skema B,"Uge 13, Store Dag: Andenordens differentialligninger Del 1",https://video.dtu.dk/media/Uge+13%2C+Store+DagA+Andenordens+differentialligninger+Del+1/0_f8qm3d1z/241155
E19/F20,Skema B,"Uge 13, Store Dag: Andenordens differentialligninger Del 2",https://video.dtu.dk/media/Uge+13%2C+Store+DagA+Andenordens+differentialligninger+Del+2/0_d22kju7m/241155
E19/F20,Skema B,Uge 12 Store dag: Differentialligningssystemer part 2,https://video.dtu.dk/media/Uge+12+Store+dagA+Differentialligningssystemer+part+2/0_33b5l08m/241155
E19/F20,Skema B,Uge 12 Store dag: Differentialligningssystemer part1,https://video.dtu.dk/media/Uge+12+Store+dagA+Differentialligningssystemer+part1/0_zupwbzd8/241155
E19/F20,Skema B,"Uge 11, Lille Dag: Diagonalisering ved ortogonal substition",https://video.dtu.dk/media/Uge+11%2C+Lille+DagA+Diagonalisering+ved+ortogonal+substition/0_falvgyjg/241155
E19/F20,Skema B,Uge 11 store dag: Symmetriske matricer Part 2,https://video.dtu.dk/media/Uge+11+store+dagA+Symmetriske+matricer+Part+2/0_x48xuubt/241155
E19/F20,Skema B,Uge 11 store dag: Symmetriske matricer Part 1,https://video.dtu.dk/media/Uge+11+store+dagA+Symmetriske+matricer+Part+1/0_wqja25a4/241155
E19/F20,Skema B,"Uge 10, Skema B Store dag : Egenværdier og Egenvektorer Del 1",https://video.dtu.dk/media/+Uge+10%2C+Skema+B+Store+dag+A+Egenv%C3%A6rdier+og+Egenvektorer+Del+1/0_opw5upkp/241155
E19/F20,Skema B,"Uge 10, Skema B Store dag : Egenværdier og Egenvektorer Del 2",https://video.dtu.dk/media/Uge+10%2C+Skema+B+Store+dag+A+Egenv%C3%A6rdier+og+Egenvektorer+Del+2/0_6dx1qqsg/241155
E19/F20,Skema B,Uge 9: Lineære 1.ordens differentialligninger part 2,https://video.dtu.dk/media/Uge+9A+Line%C3%A6re+1.ordens+differentialligninger+part+2/0_mambx4z6/241155
E19/F20,Skema B,Uge 9: Lineære 1.ordens differentialligninger part 1,https://video.dtu.dk/media/Uge+9A+Line%C3%A6re+1.ordens+differentialligninger+part+1/0_727p8wnc/241155
E19/F20,Skema B,Uge 8 Lilledag Lineære afbildninger,https://video.dtu.dk/media/Uge+8+Lilledag+Line%C3%A6re+afbildninger/0_0uqxuse2/241155
E19/F20,Skema B,"Uge 8, Store Dag: Lineære afbildninger part 2",https://video.dtu.dk/media/Uge+8%2C+Store+DagA+Line%C3%A6re+afbildninger+part+2/0_nfjwh6hb/241155
E19/F20,Skema B,"Uge 8, Store Dag: Lineære afbildninger part 1",https://video.dtu.dk/media/Uge+8%2C+Store+DagA+Line%C3%A6re+afbildninger+part+1/0_aatmebhb/241155
E19/F20,Skema B,"Mat 1-Uge 7, Hold B, Storedag del 2",https://video.dtu.dk/media/Mat+1-Uge+7%2C+Hold+B%2C+Storedag+del+2/0_sqybf4cz/241155
E19/F20,Skema B,"Mat 1-Uge 7, Hold B Storedag del 1",https://video.dtu.dk/media/Mat+1-Uge+7%2C+Hold+B+Storedag+del+1/0_ruyffj97/241155
E19/F20,Skema B,Determinanter og Vektorer Uge 6 Hold B Lilledag,https://video.dtu.dk/media/Determinanter+og+Vektorer+Uge+6+Hold+B+Lilledag/0_xk05pt6b/241155
E19/F20,Skema B,"Uge 6, Store dag: Determinanter og vektor-geometri part 2",https://video.dtu.dk/media/Uge+6%2C+Store+dagA+Determinanter+og+vektor-geometri+part+2/0_0gplim7p/241155
E19/F20,Skema B,"Uge 6, Store dag: Determinanter og vektor-geometri part 1",https://video.dtu.dk/media/Uge+6%2C+Store+dagA+Determinanter+og+vektor-geometri+part+1/0_hq09rgjk/241155
E19/F20,Skema B,"Uge 5, Lille Dag: Matrixalgebra",https://video.dtu.dk/media/Uge+5%2C+Lille+DagA+Matrixalgebra/0_lpsk31io/241155
E19/F20,Skema B,"Uge 4, Store Dag: Taylors formler part 1",https://video.dtu.dk/media/Uge+4%2C+Store+DagA+Taylors+formler+part+1/0_n6dgspz4/241155
E19/F20,Skema B,"Uge 4, Store Dag: Taylors formler part 2",https://video.dtu.dk/media/Uge+4%2C+Store+DagA+Taylors+formler+part+2/0_rerswzzm/241155
E19/F20,Skema B,"Matematik 1 - Uge 3 Hold B, Lille Dag: Differentiabilitet",https://video.dtu.dk/media/Matematik+1+-+Uge+3+Hold+B%2C+Lille+DagA+Differentiabilitet/0_s0kqptdz/241155
E19/F20,Skema B,"Uge 3, Store Dag: Polynomier Part 2",https://video.dtu.dk/media/Uge+3%2C+Store+DagA+Polynomier+Part+2/0_xepsf5u7/241155
E19/F20,Skema B,"Uge 3, Store Dag: Polynomier Part 1",https://video.dtu.dk/media/Uge+3%2C+Store+DagA+Polynomier+Part+1/0_3wr735nv/241155
E19/F20,Skema B,"Uge 2, Lille Dag: Polære koordinater og eksponentialfunktionen, Hold B",https://video.dtu.dk/media/Uge+2%2C+Lille+DagA+Pol%C3%A6re+koordinater+og+eksponentialfunktionen%2C+Hold+B/0_scwuv5e0/241155
E19/F20,Skema B,Matematik 1 - Hold B Uge 2 Del 2,https://video.dtu.dk/media/Matematik+1+-+Hold+B+Uge+2+Del+2/0_abxn9l96/241155
E19/F20,Skema B,Matematik 1 - Hold B Uge 2 Del 1,https://video.dtu.dk/media/Matematik+1+-+Hold+B+Uge+2+Del+1/0_mttvbobu/241155
E19/F20,Skema B,Matematik 1 - Hold B Uge 1 Lilledag,https://video.dtu.dk/media/Matematik+1+-+Hold+B+Uge+1+Lilledag/0_yxe43w3a/241155
E19/F20,Skema B,Matematik 1 - Hold B Uge 1 Del 2,https://video.dtu.dk/media/Matematik+1+-+Hold+B+Uge+1+Del+2/0_qwymjols/241155
E19/F20,Skema B,Matematik 1 - Hold B Uge 1 Del 1,https://video.dtu.dk/media/Matematik+1+-+Hold+B+Uge+1+Del+1/0_2pxlej2l/241155
E19/F20,Skema B,"Uge 7, Lille Dag: Mere om gradientvektorfelter",https://video.dtu.dk/media/Uge+7%2C+Lille+DagA+Mere+om+gradientvektorfelter/0_29pyqdm4/241155
E19/F20,Skema B,"Uge 7, Store Dag: Vektorfelter Part 2",https://video.dtu.dk/media/Uge+7%2C+Store+DagA+Vektorfelter+Part+2/0_h26cxkcg/241155
E19/F20,Skema B,"Uge 7, Store Dag: Vektorfelter Part 1",https://video.dtu.dk/media/Uge+7%2C+Store+DagA+Vektorfelter+Part+1/0_khtjk7pt/241155
E19/F20,Skema B,"Uge 5, Hold B: Lineære ligningssystemer Del 1",https://video.dtu.dk/media/Uge+5%2C+Hold+BA+Line%C3%A6re+ligningssystemer+Del+1/0_65hndm84/241155
E19/F20,Skema B,"Uge 5, Hold B: Lineære ligningssystemer Del 2",https://video.dtu.dk/media/Uge+5%2C+Hold+BA+Line%C3%A6re+ligningssystemer+Del+2/0_iey5769m/241155
